Node ID: 121347, Name: World War II
Node ID: 1389732, Name: Battle of Thermopylae (1941)
Node ID: 1138060, Name: Johann Maier
Node ID: 1160210, Name: Karl-Otto Koch
Node ID: 1134378, Name: Max Pfeffer
Node ID: 1160277, Name: Erich Fuchs
Node ID: 1132984, Name: Battle of the Korsun-Cherkassy Pocket
Node ID: 1654913, Name: Hideaki Kase
Node ID: 1134260, Name: Eduard Hauser (soldier)
Node ID: 1137613, Name: Angelico Carta
Node ID: 894119, Name: Gerhard Krner
Node ID: 1134065, Name: Georg Scholze
Node ID: 1390558, Name: 1st Libyan Division Sibelle
Node ID: 432864, Name: James Cameron (scientist)
Node ID: 1134330, Name: Karl Strecker
Node ID: 1134806, Name: iauliai Offensive
Node ID: 1133784, Name: Otto Herfurth
Node ID: 1137980, Name: Grigory Oriol
Node ID: 1160564, Name: Adolf Theuer
Node ID: 1160050, Name: Johanna Wolf
Node ID: 1132974, Name: 305th Infantry Division (Germany)
Node ID: 1654870, Name: Abraham Kaufman
Node ID: 1133222, Name: Kurt Plenzat
Node ID: 1160580, Name: Herta Bothe
Node ID: 502888, Name: HMS Utmost (N19)
Node ID: 1134008, Name: Christian Philipp
Node ID: 1138350, Name: Joachim Sadrozinski
Node ID: 533499, Name: Joseph Malta
Node ID: 1395140, Name: Oflag II-D
Node ID: 1133605, Name: Oskar Dinort
Node ID: 117572, Name: USS Lunga Point (CVE-94)
Node ID: 179460, Name: Wilhelm Henning
Node ID: 789556, Name: Luigi Arbib Pascucci
Node ID: 1159848, Name: Karl Rasche
Node ID: 1133110, Name: Heinrich Neumann
Node ID: 1132902, Name: Melitta Schenk Grfin von Stauffenberg
Node ID: 117570, Name: USS Marcus Island (CVE-77)
Node ID: 1137983, Name: Mikhail Malinin
Node ID: 158300, Name: 333rd Infantry Division (Germany)
Node ID: 1134734, Name: Max Hansen (SS officer)
Node ID: 1257622, Name: Jean Fontenoy
Node ID: 1134683, Name: Karl-Gustav Sauberzweig
Node ID: 776985, Name: Main Administration for Affairs of Prisoners of War and Internees
Node ID: 502897, Name: HMS Unruffled (P46)
Node ID: 117769, Name: USS Burns (DD-588)
Node ID: 1133208, Name: Karl Kennel
Node ID: 1159602, Name: Emil Heinrich Meyer
Node ID: 571539, Name: List of German flags
Node ID: 1134469, Name: Curt Haase
Node ID: 627858, Name: Hans Joachim Sewering
Node ID: 73364, Name: Rossbach
Node ID: 1138379, Name: Gereon Goldmann
Node ID: 1134409, Name: Lothar Berger
Node ID: 1524157, Name: Eduard Pant
Node ID: 1160093, Name: Enno Lolling
Node ID: 1427734, Name: 136 Armoured Division Centauro II
Node ID: 1390514, Name: 18 Infantry Division Messina
Node ID: 1390491, Name: 16 Motorised Division Pistoia
Node ID: 1390518, Name: 14 Infantry Division Isonzo
Node ID: 1390519, Name: 212 Coastal Division
Node ID: 1390490, Name: 1 Cavalry Division Eugenio di Savoia
Node ID: 1390520, Name: 210 Coastal Division
Node ID: 1390521, Name: 31 Infantry Division Calabria
Node ID: 1390542, Name: 209 Coastal Division
Node ID: 1390544, Name: 211 Coastal Division
Node ID: 1390522, Name: 54 Infantry Division Napoli
Node ID: 1390524, Name: 10 Motorised Division Piave
Node ID: 1390525, Name: 38 Infantry Division Puglie
Node ID: 1390526, Name: 28 Infantry Division Aosta
Node ID: 1390546, Name: 48 Infantry Division Taro
Node ID: 1390547, Name: 207 Coastal Division
Node ID: 1390548, Name: 213 Coastal Division
Node ID: 1390550, Name: 205 Coastal Division
Node ID: 1390551, Name: 206 Coastal Division
Node ID: 1390552, Name: 201 Coastal Division
Node ID: 1390553, Name: 216 Coastal Division
Node ID: 1390541, Name: 204 Coastal Division
Node ID: 1390540, Name: 214 Coastal Division
Node ID: 1390539, Name: 215 Coastal Division
Node ID: 1390538, Name: 208 Coastal Division
Node ID: 1390537, Name: 47 Infantry Division Bari
Node ID: 1390536, Name: 158 Infantry Division Zara
Node ID: 1390534, Name: 53 Infantry Division Arezzo
Node ID: 1390533, Name: 155 Infantry Division Emilia
Node ID: 1390529, Name: 203 Coastal Division
Node ID: 1390527, Name: 202 Coastal Division
Node ID: 1390532, Name: 15 Infantry Division Bergamo
Node ID: 1160228, Name: Johannes Hassebroek
Node ID: 1133815, Name: Carl Wagener (officer)
Node ID: 1160691, Name: Kurt Lischka
Node ID: 122708, Name: Ray E. Eubanks
Node ID: 1159114, Name: Friedrich Panse
Node ID: 1134083, Name: Theodor Freiherr von Wrede
Node ID: 1160040, Name: Arnold Weiss
Node ID: 938886, Name: Michael Freund (writer)
Node ID: 1134222, Name: Arthur Kullmer
Node ID: 1134002, Name: Karl Lorenz
Node ID: 120359, Name: Tameichi Hara
Node ID: 1160836, Name: List of speeches given by Adolf Hitler
Node ID: 1134595, Name: 18th Volksgrenadier Division (Germany)
Node ID: 502884, Name: HMS P38 (1941)
Node ID: 1159988, Name: Wilhelm Beiglbck
Node ID: 1160382, Name: Ilse Stanley
Node ID: 131330, Name: JRM Dubrovnik
Node ID: 1160229, Name: Wilhelm Gideon
Node ID: 1160012, Name: Fritz Kranefuss
Node ID: 1048048, Name: Hermann Brunner
Node ID: 1390644, Name: 3rd Polish Infantry Brigade
Node ID: 1390301, Name: I Corps in the West (Poland)
Node ID: 1133883, Name: Franz Kieslich
Node ID: 1132699, Name: Siegfried Mller (mercenary)
Node ID: 1133709, Name: Wilhelm Borchert
Node ID: 1134254, Name: Wilhelm von Apell
Node ID: 1146958, Name: Payne Baronets
Node ID: 1688288, Name: Wodzimierz Dbrowski
Node ID: 117661, Name: USS Ammen (DD-527)
Node ID: 1132683, Name: 210th Coastal Defense Division (Germany)
Node ID: 1134437, Name: Alfred-Hermann Reinhardt
Node ID: 122486, Name: Forrest E. Peden
Node ID: 1626632, Name: 708th Volksgrenadier Division (Germany)
Node ID: 1135261, Name: Vittorio Sanseverino
Node ID: 566596, Name: Carlo Negri
Node ID: 1133695, Name: Rudolf von Bnau (son)
Node ID: 180953, Name: Hanns Lilje
Node ID: 1134356, Name: Albert Buck
Node ID: 1160446, Name: Expert Committee on Questions of Population and Racial Policy
Node ID: 1133734, Name: Hans von Ahlfen
Node ID: 1160568, Name: Johann Kremer
Node ID: 1160805, Name: Ernst Boepple
Node ID: 1160471, Name: Emil Kaschub
Node ID: 1134245, Name: Friedrich-Wilhelm Hauck
Node ID: 1132930, Name: Panzer Division Feldherrnhalle 2
Node ID: 1783577, Name: Prince Friedrich Christian of Schaumburg-Lippe
Node ID: 120561, Name: P.T.O. IV: Pacific Theater of Operations
Node ID: 1160105, Name: Operation Hornung
Node ID: 1160793, Name: The Portraitist
Node ID: 68360, Name: Theo Sommer
Node ID: 1134846, Name: Johannes Poeppel
Node ID: 1159179, Name: Robert Kaiser (Nazi leader)
Node ID: 1138354, Name: Rudolf von Marogna-Redwitz
Node ID: 1133101, Name: Ulrich Grauert
Node ID: 1150946, Name: Hans Robert Scultetus
Node ID: 1160972, Name: List of Ahnenerbe institutes
Node ID: 159473, Name: Hugo Phillip Graf von Lerchenfeld auf Kfering und Schnberg
Node ID: 1134417, Name: Ernst Hammer
Node ID: 1135448, Name: Fiat CR.1
Node ID: 1390040, Name: Kanga Force
Node ID: 1132961, Name: Paul Lehmann
Node ID: 1134311, Name: Hans Mikosch
Node ID: 1340484, Name: Boeselager
Node ID: 648776, Name: Dance Research
Node ID: 1315113, Name: Lauro De Bosis
Node ID: 369570, Name: Modern use of Nazi flags
Node ID: 1395175, Name: Stalag XI-A
Node ID: 1138795, Name: United Airways Limited
Node ID: 1134412, Name: Werner Graf von Bassewitz-Levetzow
Node ID: 158352, Name: Airpower
Node ID: 1680165, Name: HMT Cameronia
Node ID: 1160826, Name: Adolf Hitler Fund of German Trade and Industry
Node ID: 673108, Name: Harry Giese
Node ID: 1133903, Name: Robert Fuchs (general)
Node ID: 1133663, Name: Alexander Andrae
Node ID: 1160958, Name: Willibald Hentschel
Node ID: 1390508, Name: Umberto Utili
Node ID: 1697982, Name: Hellmut Lantschner
Node ID: 1134625, Name: Eugne Vaulot
Node ID: 404928, Name: Anne Darquier
Node ID: 1146367, Name: Viscount Cunningham of Hyndhope
Node ID: 523440, Name: Lota Delgado
Node ID: 1284743, Name: Haviva Reick
Node ID: 158308, Name: Operation Partridge
Node ID: 1160076, Name: Carl Vincent Krogmann
Node ID: 1159469, Name: Katrin Himmler
Node ID: 1160226, Name: Wilhelm Zoepf
Node ID: 1133020, Name: Edgar Stentzler
Node ID: 1133811, Name: Horst von Usedom
Node ID: 1413547, Name: Ernest J. Dawley
Node ID: 1160478, Name: Degen (SS)
Node ID: 1133921, Name: Gnter Schwartzkopff
Node ID: 1134439, Name: Hermann Harrendorf
Node ID: 1134538, Name: 27th Panzer Division (Germany)
Node ID: 1771882, Name: Cannone da 75/27 modello 11
Node ID: 1134570, Name: Panzer Division Tatra
Node ID: 1389938, Name: Jack French
Node ID: 125318, Name: Edmund Sebree
Node ID: 1134106, Name: Walther Graener
Node ID: 1133459, Name: Herbert Kaiser
Node ID: 120514, Name: Tomoshige Samejima
Node ID: 1160985, Name: Gardelegen (war crime)
Node ID: 1134664, Name: Karl-Heinrich Brenner
Node ID: 120435, Name: Flag of the United States Air Force
Node ID: 1160512, Name: Rudolf Joachim Seck
Node ID: 1245424, Name: Fury in the Pacific
Node ID: 771828, Name: Paolo Caccia Dominioni
Node ID: 1772073, Name: Semyon Alexandrovich Ginzburg
Node ID: 1772082, Name: OKMO
Node ID: 206291, Name: Wojskowy Instytut Geograficzny
Node ID: 1133030, Name: Kurt Grschke
Node ID: 119995, Name: Japanese minelayer Okinoshima
Node ID: 1132589, Name: The Speeches of Adolf Hitler, April 1922  August 1939
Node ID: 1414258, Name: Mission Detroit
Node ID: 120757, Name: HMS Hunter (D80)
Node ID: 120756, Name: HMS Stalker (D91)
Node ID: 1390809, Name: Charles Ramsay Stirling Stein
Node ID: 1390801, Name: H. L. N. Salmon
Node ID: 1390710, Name: Bruce Matthews (Canadian Army officer)
Node ID: 1134523, Name: 243rd Static Infantry Division (Germany)
Node ID: 1137616, Name: Damasta sabotage
Node ID: 1132897, Name: Carl-Friedrich Mohr
Node ID: 1133643, Name: Gnter Goebel
Node ID: 121962, Name: USS New Hampshire
Node ID: 1134376, Name: Karl-Richard Komann
Node ID: 1132854, Name: 22nd (Air Borne) Infantry Division (Germany)
Node ID: 1771084, Name: Martuba Air Base
Node ID: 1134102, Name: Walter Melzer
Node ID: 1414269, Name: Patton 360
Node ID: 1160484, Name: Karl Hcker
Node ID: 1133746, Name: Kurt Fricke
Node ID: 1134871, Name: 218th Infantry Division (Germany)
Node ID: 1132939, Name: Kurt Jahn
Node ID: 1134744, Name: August Schmidthuber
Node ID: 211425, Name: Ludolf von Alvensleben (Major General)
Node ID: 1236914, Name: FC (band)
Node ID: 468705, Name: HMS Splendid
Node ID: 131186, Name: HMS Hebe (J24)
Node ID: 1120137, Name: Chanan Singh Dhillon
Node ID: 1134143, Name: Richard Zimmer (general)
Node ID: 1133146, Name: Werner Drnbrack
Node ID: 1634870, Name: And Then They Came for Me
Node ID: 1160544, Name: Olga Horak
Node ID: 1134087, Name: Erhard Berner
Node ID: 1160827, Name: The Soap Myth
Node ID: 150372, Name: Casemate Publishers
Node ID: 1160570, Name: Hermann Hackmann
Node ID: 1133519, Name: Georg Christl
Node ID: 1134449, Name: Walter Poppe
Node ID: 1395177, Name: Oflag XVII-A
Node ID: 451161, Name: Elaine Riddick Jessie
Node ID: 1134196, Name: Werner Goeritz
Node ID: 790311, Name: Wodzimierz Jastrzbski
Node ID: 1514075, Name: Karol Marian Pospieszalski
Node ID: 120021, Name: Japanese destroyer Shiranui
Node ID: 1080638, Name: Friedrich Paul Berg
Node ID: 311952, Name: Richfield, Idaho
Node ID: 178879, Name: Fritz Eberhard
Node ID: 680359, Name: Raid on Algiers
Node ID: 1134357, Name: Friedrich-Carl Rabe von Pappenheim
Node ID: 1000566, Name: Nationalist Party (Iceland)
Node ID: 1134022, Name: Stephan Rittau
Node ID: 1159979, Name: Siegfried Handloser
Node ID: 1771862, Name: 7.5 cm FK 16 nA
Node ID: 1160720, Name: Fritz Rssler
Node ID: 1752555, Name: Neue Gesellschaft/Frankfurter Hefte
Node ID: 181221, Name: Moyland Castle
Node ID: 1160136, Name: Emil Mazuw
Node ID: 116941, Name: USS Hermitage (AP-54)
Node ID: 1133606, Name: Paul-Werner Hozzel
Node ID: 665244, Name: James Campbell Clouston
Node ID: 1284678, Name: James Langley
Node ID: 1134244, Name: Fritz Becker (general)
Node ID: 1134153, Name: Moritz von Drebber
Node ID: 1138369, Name: Hasso von Boehmer
Node ID: 1390510, Name: 20 Infantry Division Friuli
Node ID: 1771883, Name: Cannone da 75/27 modello 06
Node ID: 1134027, Name: Herbert Rieckhoff
Node ID: 1159049, Name: Ernst Hiemer
Node ID: 295744, Name: Harold H. Moon, Jr.
Node ID: 1633686, Name: Ergo Entertainment
Node ID: 1570920, Name: Mark Thompson (historian)
Node ID: 1390044, Name: Ordnance QF 25-pounder Short
Node ID: 1134080, Name: Ernst Sieler
Node ID: 724369, Name: Karl von Clemm
Node ID: 699048, Name: Italian submarine Comandante Cappellini
Node ID: 1133298, Name: Diethelm von Eichel-Streiber
Node ID: 1133518, Name: Werner Baumbach
Node ID: 1132894, Name: 42nd Jger Division
Node ID: 1133912, Name: Richard Daniel
Node ID: 1134183, Name: Georg von Sodenstern
Node ID: 1665707, Name: Yokosuka naval airfield
Node ID: 1160479, Name: Richard Henry Stevens
Node ID: 1160792, Name: My Opposition: The Diaries of Friedrich Kellner
Node ID: 1160070, Name: Franz Sthr
Node ID: 1134662, Name: Gnther Anhalt
Node ID: 1160288, Name: Siegfried Graetschus
Node ID: 1159939, Name: Alfred Toepfer
Node ID: 1148500, Name: Baron Norrie
Node ID: 1134307, Name: Werner Kolb
Node ID: 1137529, Name: Blitz Week
Node ID: 1134521, Name: Alexander Uhlig
Node ID: 92722, Name: John W. Rankin
Node ID: 1138366, Name: Joachim Meichssner
Node ID: 1134420, Name: Friedrich Ruge
Node ID: 1160098, Name: Karl Chmielewski
Node ID: 1134577, Name: 297th Infantry Division (Germany)
Node ID: 1133273, Name: Konrad Bauer
Node ID: 1133887, Name: Heinrich Voigtsberger
Node ID: 1160313, Name: Max Pauly
Node ID: 1134566, Name: 385th Infantry Division (Germany)
Node ID: 924609, Name: Alan Shapley
Node ID: 1134343, Name: Hans Wagner (general)
Node ID: 1134543, Name: 2nd Light Division (Germany)
Node ID: 1160241, Name: Rudolf Batz
Node ID: 750038, Name: USS Pawtucket (YT-7)
Node ID: 1134862, Name: Ugo de Carolis
Node ID: 117645, Name: USS Welles (DD-628)
Node ID: 1284679, Name: George Rodocanachi
Node ID: 1134747, Name: Albert Frey (SS officer)
Node ID: 117823, Name: USS Lewis Hancock (DD-675)
Node ID: 131326, Name: Italian torpedo boat Albatros
Node ID: 1134564, Name: 319th Static Infantry Division (Germany)
Node ID: 1138250, Name: Josef Lenzel
Node ID: 1133216, Name: List of German World War II ground attack aces
Node ID: 1134252, Name: Eberhard Thunert
Node ID: 1134226, Name: Richard Koll
Node ID: 1133977, Name: Kurt Andersen (general)
Node ID: 1318138, Name: Berlin Heerstrae station
Node ID: 577537, Name: Choltitz
Node ID: 1134292, Name: Helmut Bechler
Node ID: 1677256, Name: Michael Alexander (British Army officer)
Node ID: 1731107, Name: Panzer Elite Action: Dunes of War
Node ID: 777501, Name: Jacob Luitjens
Node ID: 493467, Name: Violette Morris
Node ID: 1138286, Name: Busso Thoma
Node ID: 1111642, Name: Henry Ries
Node ID: 1133973, Name: Friedrich-Wilhelm Neumann
Node ID: 29363, Name: Camp Griffiss
Node ID: 1134514, Name: Josef Rettemeier
Node ID: 1138405, Name: Joachim von Willisen
Node ID: 178120, Name: Constantin von Dietze
Node ID: 1771861, Name: Obice da 75/18 modello 34
Node ID: 1254399, Name: TZ-45
Node ID: 1771231, Name: Obice da 149/19 modello 37
Node ID: 1771232, Name: Obice da 105/14
Node ID: 120029, Name: Japanese destroyer Yamagumo (1938)
Node ID: 1772370, Name: Pierre Joffroy
Node ID: 1133684, Name: Erich Reuter
Node ID: 1111557, Name: Raid on Darwin (2 May 1943)
Node ID: 1133211, Name: Wilhelm Bromen
Node ID: 1133212, Name: Rainer Nossek
Node ID: 1160503, Name: Richard Wendler
Node ID: 1133563, Name: Herbert Bauer (pilot)
Node ID: 1133697, Name: Andreas Thorey
Node ID: 1134515, Name: Josef-Georg Mulzer
Node ID: 1134517, Name: Heinrich Boigk
Node ID: 1138427, Name: Walter Cramer
Node ID: 1160130, Name: Eberhard Karl Schngarth
Node ID: 1133632, Name: Karl Henze
Node ID: 1160258, Name: Gottlieb Hering
Node ID: 1133278, Name: Karl Gratz
Node ID: 178640, Name: Erwin Oberlnder
Node ID: 158167, Name: Hegewald
Node ID: 117796, Name: USS Healy (DD-672)
Node ID: 1160131, Name: Josef Spacil
Node ID: 1294038, Name: Paul Reckzeh
Node ID: 179682, Name: Richard Kunze
Node ID: 1680231, Name: SS Lulworth Hill
Node ID: 1133969, Name: Otto Schury
Node ID: 1159933, Name: Heinrich Deubel
Node ID: 1160263, Name: Heinrich Barbl
Node ID: 1160268, Name: Richard Thomalla
Node ID: 117566, Name: USS Fanshaw Bay (CVE-70)
Node ID: 1160376, Name: Wilhelm Brasse
Node ID: 1257122, Name: Jean-Pierre Maxence
Node ID: 158353, Name: Invasion of Elba
Node ID: 1133589, Name: Wilhelm Lemke
Node ID: 1133499, Name: Klaus Mietusch
Node ID: 1137990, Name: Mikhail Panov
Node ID: 1137923, Name: Sergei Siniakov
Node ID: 1137944, Name: Sergei Galadzhev
Node ID: 116690, Name: Pierre Pouyade
Node ID: 1137995, Name: Alexei Burdeinei
Node ID: 1138006, Name: Konstantin Telegin
Node ID: 1257730, Name: Victor Barthlemy
Node ID: 117502, Name: USS Richard P. Leary (DD-664)
Node ID: 1133629, Name: Gerhard Stdemann
Node ID: 1133634, Name: Georg Jakob
Node ID: 1654912, Name: Sadahiko Miyake
Node ID: 887457, Name: Junior Van Noy
Node ID: 1160321, Name: Operation Bamberg
Node ID: 1138471, Name: Operation Otto
Node ID: 1132668, Name: 1st Division (Reichswehr)
Node ID: 1159249, Name: Eric Schwarzkopf
Node ID: 1133015, Name: Ewald Burian
Node ID: 1133016, Name: Friedrich Adrario
Node ID: 118030, Name: USS Thornhill (DE-195)
Node ID: 1160491, Name: Treblinka Trials
Node ID: 1160848, Name: H. Keith Thompson
Node ID: 1132835, Name: Operation Regenbogen (U-boat)
Node ID: 1134632, Name: Adolf Ax
Node ID: 1134390, Name: Heinz Frank
Node ID: 1160286, Name: Hermann Michel
Node ID: 1159989, Name: Joachim Mrugowsky
Node ID: 1159090, Name: Eberhard Achterberg
Node ID: 1159851, Name: Josef Altsttter
Node ID: 1159058, Name: Johann Appler
Node ID: 1159065, Name: Georg Altner
Node ID: 179485, Name: Albert Abicht
Node ID: 1159571, Name: Karl Astel
Node ID: 1160111, Name: Franz Abromeit
Node ID: 1159111, Name: Gnther Altenburg
Node ID: 14398, Name: Otto Ambros
Node ID: 1159929, Name: Josef Ackermann (politician)
Node ID: 1160317, Name: Johann Altfuldisch
Node ID: 131143, Name: Greek destroyer Vasilefs Georgios (D14)
Node ID: 1137647, Name: Werner Drechsler
Node ID: 1137275, Name: General Aircraft GAL.47
Node ID: 1134362, Name: Heinrich Kittel
Node ID: 118334, Name: USS Barnett (APA-5)
Node ID: 1160275, Name: Kurt Franz
Node ID: 1134508, Name: Friedrich Hhne
Node ID: 1134647, Name: Friedrich Herzig
Node ID: 1138257, Name: Alois Grimm
Node ID: 1134706, Name: Heinrich Petersen (SS officer)
Node ID: 1160690, Name: William Bemister
Node ID: 1133209, Name: Erwin Diekwisch
Node ID: 1133334, Name: Georg Drffel
Node ID: 937869, Name: Fritz Schmidt (Generalkommissar)
Node ID: 1133654, Name: Wolfgang Kretzschmar
Node ID: 1523747, Name: Max Frauendorfer
Node ID: 1133485, Name: Rudolf Mller
Node ID: 1159570, Name: Gustav Adolf von Wulffen
Node ID: 1159932, Name: Kurt Pltner
Node ID: 1138876, Name: Valeri Danilov
Node ID: 1137826, Name: Vladimir Nevezhin
Node ID: 1254428, Name: Weapons employed in the SlovakHungarian War
Node ID: 1132925, Name: Nicolae Ttranu
Node ID: 674977, Name: Wort und Tat
Node ID: 1133413, Name: Joachim Helbig
Node ID: 1133626, Name: Gustav Preler
Node ID: 164154, Name: Jimmy Freill
Node ID: 1771878, Name: 10.5 cm leFH 16
Node ID: 1134781, Name: Fritz Prager
Node ID: 1134769, Name: Boris Kraas
Node ID: 1464110, Name: Goldie Morgentaler
Node ID: 1134122, Name: Arnold Burmeister
Node ID: 557121, Name: Julio Chiaramonte
Node ID: 17112, Name: Mokerang Airfield
Node ID: 1134766, Name: Henri Joseph Fenet
Node ID: 1134019, Name: Willy Langkeit
Node ID: 1137928, Name: Baltic Operation
Node ID: 125327, Name: Robert Hall (National Guard officer)
Node ID: 789689, Name: Feindsender
Node ID: 1134297, Name: Hellmuth Bhlke
Node ID: 190166, Name: Dunay (tall ship)
Node ID: 1471977, Name: 25th Dragoons
Node ID: 1471965, Name: 26th Hussars
Node ID: 1771832, Name: M6 Gun Motor Carriage
Node ID: 117795, Name: USS Cowell (DD-547)
Node ID: 705672, Name: Enrico Millo
Node ID: 1132950, Name: Military history of Latvia during World War II
Node ID: 1389961, Name: Murray Moten
Node ID: 1414220, Name: Lyle Bouck
Node ID: 1075609, Name: The Madonnas of Leningrad
Node ID: 1137568, Name: TMM-1 mine
Node ID: 1571433, Name: Ross Munro
